Brand,Price,Year,Transmission,Capacity,Mileage,Published_Date,USD_Rate,Fuel_Price,Crude_Oil_Price
Bajaj CT-100,265000,2018,Manual,100,28900,10/2/2021,199.7,157,15678.45
Bajaj CT-100,265000,2017,Manual,100,21000,9/26/2021,199.72,157,13798.65
Bajaj CT-100,265000,2016,Manual,100,16178,9/25/2021,199.72,157,13798.65
Bajaj CT-100,265000,2017,Automatic,100,24000,9/25/2021,199.72,157,13798.65
Bajaj CT-100,265000,2016,Manual,99,44000,9/22/2021,199.76,157,13801.42
Bajaj CT-100,265000,2017,Manual,100,41985,9/15/2021,199.45,157,13780
Bajaj CT-100,265000,2016,Manual,100,31000,9/12/2021,199.74,157,13800.04
Bajaj CT-100,268000,2018,Manual,100,21000,11/4/2021,201.49,157,15403.91
Bajaj CT-100,268000,2018,Manual,110,32600,10/31/2021,202.07,157,15864.52
Bajaj CT-100,268000,2018,Manual,100,23200,10/29/2021,202.05,157,15862.95
Bajaj CT-100,268000,2017,Manual,100,28000,10/25/2021,202,157,15859.02
Bajaj CT-100,268000,2017,Manual,100,28000,10/25/2021,202,157,15859.02
Bajaj CT-100,268000,2018,Manual,100,30000,10/11/2021,200.06,157,15706.71
Bajaj CT-100,268000,2017,Manual,100,37900,9/24/2021,199.73,157,13799.35
Bajaj CT-100,268000,2018,Automatic,100,36985,9/23/2021,199.53,157,13785.53
Bajaj CT-100,270000,2017,Manual,100,17000,10/8/2021,200.03,157,15704.36
Bajaj CT-100,270000,2017,Manual,100,31000,10/3/2021,199.68,157,15676.88
Bajaj CT-100,270000,2017,Automatic,100,40116,9/19/2021,199.57,157,13788.29
Bajaj CT-100,273000,2016,Manual,100,49500,10/26/2021,201.48,157,15818.19
Bajaj CT-100,275000,2013,Manual,100,42000,11/4/2021,201.49,157,15403.91
Bajaj CT-100,275000,2018,Manual,100,48500,11/3/2021,201.45,157,15400.85
Bajaj CT-100,275000,2017,Manual,99,31000,11/3/2021,201.45,157,15400.85
Bajaj CT-100,275000,2019,Manual,100,42000,11/1/2021,201.98,157,15441.37
Bajaj CT-100,275000,2018,Manual,100,23000,10/30/2021,202.05,157,15862.95
Bajaj CT-100,275000,2017,Manual,100,23000,10/28/2021,201.93,157,15853.52
Bajaj CT-100,275000,2018,Manual,100,27500,10/23/2021,201.35,157,15807.99
Bajaj CT-100,275000,2018,Manual,100,27000,10/20/2021,200.54,157,15744.4
Bajaj CT-100,275000,2017,Manual,110,37000,10/12/2021,200.5,157,15741.26
Bajaj CT-100,275000,2018,Manual,100,28000,10/7/2021,199.98,157,15700.43
Bajaj CT-100,275000,2016,Automatic,100,32770,9/18/2021,199.62,157,13791.75
Bajaj CT-100,275000,2018,Manual,100,24315,9/12/2021,199.74,157,13800.04
Bajaj CT-100,277000,2018,Manual,100,19000,11/2/2021,201.98,157,15441.37
Bajaj Ct-100,277000,2018,Manual,100,24000,10/23/2021,201.35,157,15807.99
Bajaj CT-100,278000,2018,Manual,100,28300,11/4/2021,201.49,157,15403.91
Bajaj CT-100,278000,2019,Manual,100,14500,11/3/2021,201.45,157,15400.85
Bajaj CT-100,278000,2017,Manual,100,37000,10/16/2021,201.29,157,15803.28
Bajaj CT-100,278000,2018,Manual,100,24000,10/5/2021,199.69,157,15677.66
Bajaj CT-100,278000,2018,Manual,100,38000,9/29/2021,199.76,157,13801.42
Bajaj CT-100,279000,2018,Manual,100,40000,10/30/2021,202.05,157,15862.95
Bajaj CT-100,280000,2018,Manual,100,29000,11/4/2021,201.49,157,15403.91
Bajaj CT-100,280000,2019,Manual,100,32000,10/28/2021,201.93,157,15853.52
Bajaj CT-100,280000,2019,Automatic,100,15000,10/26/2021,201.48,157,15818.19
Bajaj CT-100,280000,2020,Manual,100,23202,10/24/2021,201.33,157,15806.42
Bajaj CT-100,280000,2017,Manual,100,8900,10/22/2021,201.39,157,15811.13
Bajaj CT-100,280000,2018,Manual,100,39500,10/20/2021,200.54,157,15744.4
Bajaj CT-100,280000,2017,Manual,100,29845,10/13/2021,201.02,157,15782.08
Bajaj CT-100,280000,2017,Manual,100,36352,10/12/2021,200.5,157,15741.26
Bajaj CT-100,280000,2018,Manual,100,27300,10/12/2021,200.5,157,15741.26
Bajaj CT-100,280000,2018,Manual,100,21500,10/8/2021,200.03,157,15704.36
Bajaj CT-100,280000,2018,Manual,100,15266,10/4/2021,200.01,157,15702.79
Bajaj CT-100,280000,2018,Manual,100,32000,9/29/2021,199.76,157,13801.42
Bajaj CT-100,280000,2017,Manual,99,33000,9/16/2021,199.45,157,13780
Bajaj CT-100,283000,2018,Manual,100,35009,9/16/2021,199.45,157,13780
Bajaj CT-100,285000,2019,Manual,100,14788,11/4/2021,201.49,157,15403.91
Bajaj CT-100,285000,2018,Manual,100,27000,11/1/2021,201.98,157,15441.37
Bajaj CT-100,285000,2018,Manual,100,16000,10/31/2021,202.07,157,15864.52
Bajaj CT-100,285000,2017,Manual,100,52000,10/27/2021,201.49,157,15818.98
Bajaj CT-100,285000,2018,Manual,100,20854,10/23/2021,201.35,157,15807.99
Bajaj CT-100,285000,2018,Manual,100,38345,10/19/2021,201,157,15780.51
Bajaj CT-100,285000,2018,Manual,100,11501,10/18/2021,200.44,157,15736.54
Bajaj CT-100,285000,2018,Manual,100,26600,10/17/2021,202.03,157,15861.38
Bajaj CT-100,285000,2019,Manual,100,15000,10/13/2021,201.02,157,15782.08
Bajaj CT-100,285000,2018,Manual,100,5118,9/16/2021,199.45,157,13780
Bajaj CT-100,285000,2018,Manual,100,34500,9/15/2021,199.45,157,13780
Bajaj CT-100,287000,2017,Manual,100,25036,10/27/2021,201.49,157,15818.98
Bajaj CT-100,287500,2018,Manual,100,21456,10/31/2021,202.07,157,15864.52
Bajaj CT-100,288000,2018,Manual,100,26350,11/4/2021,201.49,157,15403.91
Bajaj CT-100,288000,2018,Manual,100,31342,10/4/2021,200.01,157,15702.79
Bajaj CT-100,290000,2018,Automatic,100,16652,11/3/2021,201.45,157,15400.85
Bajaj CT-100,290000,2019,Manual,100,17500,10/21/2021,200.46,157,15738.11
Bajaj CT-100,290000,2018,Manual,100,6800,10/16/2021,201.29,157,15803.28
Bajaj CT-100,290000,2017,Manual,100,46000,10/7/2021,199.98,157,15700.43
Bajaj CT-100,290000,2019,Automatic,100,13247,10/3/2021,199.68,157,15676.88
Bajaj CT-100,290000,2018,Manual,100,21000,9/24/2021,199.73,157,13799.35
Bajaj CT-100,290000,2018,Manual,100,23000,9/16/2021,199.45,157,13780
Bajaj CT-100,290000,2018,Manual,100,31000,9/13/2021,199.5,157,13783.46
Bajaj CT-100,290000,2018,Manual,100,50000,9/9/2021,199.79,157,13803.49
Bajaj CT-100,293000,2019,Manual,100,25000,11/4/2021,201.49,157,15403.91
Bajaj CT-100,295000,2018,Automatic,100,12000,10/22/2021,201.39,157,15811.13
Bajaj CT-100,295000,2019,Manual,100,36000,10/21/2021,200.46,157,15738.11
Bajaj CT-100,295000,2018,Manual,100,9500,10/14/2021,200.98,157,15778.94
Bajaj CT-100,295000,2018,Manual,99,34481,10/10/2021,199.89,157,15693.36
Bajaj CT-100,295000,2018,Manual,100,36000,9/19/2021,199.57,157,13788.29
Bajaj CT-100,295000,2018,Manual,100,29000,9/13/2021,199.5,157,13783.46
Bajaj CT-100,295000,2018,Manual,100,8000,9/11/2021,199.73,157,13799.35
Bajaj CT-100,297000,2018,Manual,100,11500,9/11/2021,199.73,157,13799.35
Bajaj CT-100,298000,2018,Manual,100,13000,10/31/2021,202.07,157,15864.52
Bajaj CT-100,298000,2015,Manual,100,50000,10/21/2021,200.46,157,15738.11
Bajaj CT-100,298000,2018,Manual,100,27000,9/24/2021,199.73,157,13799.35
Bajaj CT-100,298000,2018,Manual,100,28000,9/15/2021,199.45,157,13780
Bajaj CT-100,300000,2018,Manual,100,40000,11/2/2021,201.98,157,15441.37
Bajaj CT-100,300000,2019,Automatic,100,15000,10/30/2021,202.05,157,15862.95
Bajaj CT-100,300000,2019,Manual,100,33000,10/27/2021,201.49,157,15818.98
Bajaj CT-100,300000,2018,Manual,100,28000,10/23/2021,201.35,157,15807.99
Bajaj CT-100,300000,2019,Automatic,100,19600,10/9/2021,199.89,157,15693.36
Bajaj CT-100,300000,2016,Manual,100,54000,10/9/2021,199.89,157,15693.36
Bajaj CT-100,300000,2018,Manual,100,23000,10/4/2021,200.01,157,15702.79
Bajaj CT-100,300000,2019,Manual,100,32200,10/3/2021,199.68,157,15676.88
Bajaj CT-100,305000,2020,Manual,100,29000,11/4/2021,201.49,157,15403.91
Bajaj CT-100,305000,2020,Automatic,100,18000,11/3/2021,201.45,157,15400.85
Bajaj CT-100,305000,2018,Manual,100,28000,10/10/2021,199.89,157,15693.36
Bajaj CT-100,305000,2018,Manual,100,30000,10/2/2021,199.7,157,15678.45
Bajaj CT-100,305000,2019,Automatic,100,123,9/19/2021,199.57,157,13788.29
Bajaj CT-100,308000,2019,Manual,100,26000,10/20/2021,200.54,157,15744.4
Bajaj CT-100,310000,2019,Automatic,102,8000,11/4/2021,201.49,157,15403.91
Bajaj CT-100,310000,2019,Automatic,100,18992,10/27/2021,201.49,157,15818.98
Bajaj CT-100,310000,2018,Automatic,100,18500,9/18/2021,199.62,157,13791.75
Bajaj CT-100,312000,2019,Manual,100,30500,11/3/2021,201.45,157,15400.85
Bajaj CT-100,312000,2019,Manual,100,9722,9/25/2021,199.72,157,13798.65
Bajaj CT-100,315000,2019,Automatic,100,24900,11/3/2021,201.45,157,15400.85
Bajaj CT-100,315000,2019,Manual,100,25000,10/27/2021,201.49,157,15818.98
Bajaj CT-100,315000,2020,Automatic,100,29000,10/26/2021,201.48,157,15818.19
Bajaj CT-100,315000,2019,Automatic,100,29000,10/11/2021,200.06,157,15706.71
Bajaj CT-100,315000,2019,Manual,100,29200,10/1/2021,199.7,157,15678.45
Bajaj CT-100,315000,2019,Automatic,102,39000,9/20/2021,199.49,157,13782.76
Bajaj CT-100,315000,2020,Manual,100,15000,9/19/2021,199.57,157,13788.29
Bajaj CT-100,318000,2018,Manual,100,3200,10/18/2021,200.44,157,15736.54
Bajaj CT-100,325000,2020,Manual,100,3154,10/6/2021,199.42,157,15656.46
Bajaj CT-100,325000,2020,Manual,100,9200,9/24/2021,199.73,157,13799.35
Bajaj CT-100,325000,2020,Manual,100,15300,9/16/2021,199.45,157,13780
Bajaj CT-100,330000,2019,Manual,100,6500,10/31/2021,202.07,157,15864.52
Bajaj CT-100,330000,2020,Automatic,100,30000,10/29/2021,202.05,157,15862.95
Bajaj CT-100,330000,2020,Automatic,100,22000,10/15/2021,202.02,157,15860.59
Bajaj CT-100,330000,2020,Manual,100,7850,10/5/2021,199.69,157,15677.66
Bajaj CT-100,330000,2019,Manual,100,33000,9/18/2021,199.62,157,13791.75
Bajaj CT-100,335000,2020,Automatic,100,32000,10/23/2021,201.35,157,15807.99
Bajaj CT-100,335000,2020,Manual,100,14000,9/28/2021,199.76,157,13801.42
Bajaj CT-100,340000,2019,Automatic,100,10000,11/3/2021,201.45,157,15400.85
Bajaj CT-100,340000,2020,Manual,100,12000,10/26/2021,201.48,157,15818.19
Bajaj Ct-100,340000,2019,Automatic,100,15000,10/24/2021,201.33,157,15806.42
Bajaj CT-100,345000,2019,Manual,100,4780,11/1/2021,201.98,157,15441.37
Bajaj CT-100,345000,2020,Manual,100,14000,10/29/2021,202.05,157,15862.95
Bajaj CT-100,345000,2020,Manual,100,13000,10/4/2021,200.01,157,15702.79
Bajaj CT-100,345000,2019,Automatic,100,30000,9/7/2021,201.5,157,13921.64
Bajaj CT-100,348000,2019,Manual,100,22000,9/14/2021,199.36,157,13773.78
Bajaj CT-100,350000,2019,Manual,100,14500,10/2/2021,199.7,157,15678.45
Bajaj CT-100,350000,2020,Automatic,100,13500,9/17/2021,199.62,157,13791.75
Bajaj CT-100,350000,2019,Automatic,100,9800,9/16/2021,199.45,157,13780
Bajaj CT-100,350000,2018,Manual,100,13000,9/15/2021,199.45,157,13780
Bajaj CT-100,358000,2019,Automatic,100,20000,11/3/2021,201.45,157,15400.85
Bajaj CT-100,360000,2019,Manual,100,12343,10/22/2021,201.39,157,15811.13
Bajaj CT-100,362000,2019,Automatic,100,18521,11/2/2021,201.98,157,15441.37
Bajaj CT-100,365000,2019,Automatic,100,6730,10/22/2021,201.39,157,15811.13
Bajaj CT-100,365000,2020,Automatic,100,4085,10/4/2021,200.01,157,15702.79
Bajaj CT-100,365000,2019,Automatic,100,14000,9/26/2021,199.72,157,13798.65
Bajaj CT-100,375000,2019,Automatic,100,1400,10/26/2021,201.48,157,15818.19
Bajaj CT-100,385000,2018,Manual,100,1300,10/20/2021,200.54,157,15744.4
Bajaj Discover,160000,2012,Automatic,125,48000,11/4/2021,201.49,157,15403.91
Bajaj Discover,160000,2013,Automatic,150,56000,11/2/2021,201.98,157,15441.37
Bajaj Discover,160000,2012,Automatic,150,95000,11/2/2021,201.98,157,15441.37
Bajaj Discover,160000,2014,Automatic,100,45326,10/31/2021,202.07,157,15864.52
Bajaj DISCOVER,160000,2005,Automatic,125,13453,10/24/2021,201.33,157,15806.42
Bajaj Discover,160000,2007,Automatic,125,75000,10/8/2021,200.03,157,15704.36
Bajaj Discover,160000,2012,Automatic,100,52000,10/3/2021,199.68,157,15676.88
Bajaj Discover,160000,2012,Manual,150,35000,9/15/2021,199.45,157,13780
Bajaj Discover,160000,2011,Automatic,135,2205,9/10/2021,199.73,157,13799.35
Bajaj Discover,162000,2012,Automatic,100,47000,10/13/2021,201.02,157,15782.08
Bajaj Discover,165000,2012,Automatic,125,56324,11/4/2021,201.49,157,15403.91
Bajaj Discover,165000,2011,Automatic,100,72000,11/2/2021,201.98,157,15441.37
Bajaj Discover,165000,2015,Automatic,125,29000,11/1/2021,201.98,157,15441.37
Bajaj Discover,165000,2006,Automatic,125,75000,10/30/2021,202.05,157,15862.95
Bajaj Discover,165000,2012,Manual,125,49528,10/16/2021,201.29,157,15803.28
Bajaj Discover,165000,2010,Automatic,150,78000,10/10/2021,199.89,157,15693.36
Bajaj Discover,165000,2011,Automatic,150,51200,9/29/2021,199.76,157,13801.42
Bajaj Discover,168000,2012,Automatic,100,53800,11/4/2021,201.49,157,15403.91
Bajaj Discover,168000,2012,Automatic,125,68000,11/3/2021,201.45,157,15400.85
Bajaj Discover,168000,2012,Automatic,125,108000,10/29/2021,202.05,157,15862.95
Bajaj Discover,168000,2013,Automatic,125,38620,9/17/2021,199.62,157,13791.75
Bajaj Discover,169000,2012,Automatic,125,78000,11/2/2021,201.98,157,15441.37
Bajaj Discover,169000,2014,Automatic,100,34000,9/30/2021,199.67,157,13795.2
Bajaj Discover,170000,2012,Automatic,125,36000,10/25/2021,202,157,15859.02
Bajaj Discover,170000,2009,Automatic,135,25000,10/19/2021,201,157,15780.51
Bajaj Discover,170000,2011,Automatic,150,77300,10/4/2021,200.01,157,15702.79
Bajaj Discover,174000,2013,Automatic,100,38920,11/4/2021,201.49,157,15403.91
Bajaj Discover,175000,2007,Automatic,135,125000,11/4/2021,201.49,157,15403.91
Bajaj Discover,175000,2016,Automatic,100,19000,10/29/2021,202.05,157,15862.95
Bajaj Discover,175000,2009,Automatic,135,40000,10/15/2021,202.02,157,15860.59
Bajaj Discover,175000,2012,Automatic,125,28851,10/14/2021,200.98,157,15778.94
Bajaj Discover,175000,2014,Automatic,125,45000,10/11/2021,200.06,157,15706.71
Bajaj Discover,175000,2014,Automatic,100,30000,10/7/2021,199.98,157,15700.43
Bajaj Discover,175000,2011,Automatic,150,30000,9/15/2021,199.45,157,13780
Bajaj Discover,175000,2013,Automatic,125,42932,9/13/2021,199.5,157,13783.46
Bajaj Discover,178000,2012,Automatic,150,85000,10/30/2021,202.05,157,15862.95
Bajaj Discover,178000,2015,Automatic,150,22000,10/22/2021,201.39,157,15811.13
Bajaj Discover,178000,2008,Automatic,135,40000,9/28/2021,199.76,157,13801.42
Bajaj Discover,179000,2009,Manual,135,44324,11/2/2021,201.98,157,15441.37
Bajaj Discover,179000,2011,Automatic,125,40000,9/26/2021,199.72,157,13798.65
Bajaj Discover,180000,2014,Automatic,100,35000,11/2/2021,201.98,157,15441.37
Bajaj Discover,180000,2010,Automatic,150,25000,10/27/2021,201.49,157,15818.98
Bajaj Discover,180000,2009,Automatic,135,50000,10/8/2021,200.03,157,15704.36
Bajaj Discover,180000,2010,Automatic,150,95000,10/5/2021,199.69,157,15677.66
Bajaj Discover,180000,2010,Automatic,150,40000,10/3/2021,199.68,157,15676.88
Bajaj Discover,183000,2013,Automatic,125,31425,10/9/2021,199.89,157,15693.36
Bajaj Discover,185000,2012,Automatic,125,79605,11/2/2021,201.98,157,15441.37
Bajaj Discover,185000,2010,Automatic,150,50650,11/1/2021,201.98,157,15441.37
Bajaj Discover,185000,2008,Automatic,135,32000,10/29/2021,202.05,157,15862.95
Bajaj Discover,185000,2014,Automatic,100,33000,10/28/2021,201.93,157,15853.52
Bajaj Discover,185000,2014,Automatic,125,40000,10/25/2021,202,157,15859.02
Bajaj Discover,185000,2012,Automatic,125,1111,10/24/2021,201.33,157,15806.42
Bajaj Discover,185000,2015,Automatic,125,50000,10/19/2021,201,157,15780.51
Bajaj Discover,185000,2013,Automatic,100,33285,9/30/2021,199.67,157,13795.2
Bajaj Discover,185000,2012,Automatic,125,35600,9/26/2021,199.72,157,13798.65
Bajaj Discover,185000,2009,Automatic,135,53000,9/26/2021,199.72,157,13798.65
Bajaj Discover,185000,2012,Automatic,125,50000,9/19/2021,199.57,157,13788.29
Bajaj Discover,185000,2013,Automatic,125,30000,9/18/2021,199.62,157,13791.75
Bajaj Discover,185000,2015,Automatic,100,38000,9/8/2021,199.73,157,13799.35
Bajaj Discover,188000,2009,Automatic,135,1111,10/7/2021,199.98,157,15700.43
Bajaj Discover,190000,2011,Automatic,125,50000,11/3/2021,201.45,157,15400.85
Bajaj Discover,190000,2015,Automatic,100,60000,11/3/2021,201.45,157,15400.85
Bajaj Discover,190000,2011,Automatic,150,90000,10/30/2021,202.05,157,15862.95
Bajaj Discover,190000,2009,Automatic,135,82479,10/27/2021,201.49,157,15818.98
Bajaj Discover,190000,2009,Automatic,135,50000,10/2/2021,199.7,157,15678.45
Bajaj Discover,190000,2008,Automatic,135,6500,9/9/2021,199.79,157,13803.49
Bajaj Discover,190000,2011,Automatic,100,75000,9/6/2021,200.23,157,13833.89
Bajaj Discover,195000,2015,Automatic,125,63000,11/2/2021,201.98,157,15441.37
Bajaj Discover,195000,2009,Automatic,135,60000,10/31/2021,202.07,157,15864.52
Bajaj Discover,195000,2016,Automatic,100,45000,10/28/2021,201.93,157,15853.52
Bajaj Discover,195000,2012,Automatic,125,21453,10/26/2021,201.48,157,15818.19
Bajaj Discover,195000,2007,Automatic,135,48567,10/26/2021,201.48,157,15818.19
Bajaj Discover,195000,2013,Automatic,125,37000,10/23/2021,201.35,157,15807.99
Bajaj Discover,195000,2010,Automatic,135,87000,10/19/2021,201,157,15780.51
Bajaj Discover,195000,2014,Automatic,125,53000,10/11/2021,200.06,157,15706.71
Bajaj Discover,195000,2007,Manual,135,25718,9/9/2021,199.79,157,13803.49
Bajaj Discover,198000,2012,Automatic,125,80000,10/25/2021,202,157,15859.02
Bajaj Discover,198000,2010,Manual,135,50000,10/9/2021,199.89,157,15693.36
Bajaj Discover,200000,2016,Automatic,100,35000,11/3/2021,201.45,157,15400.85
Bajaj Discover,200000,2011,Automatic,150,37000,10/31/2021,202.07,157,15864.52
Bajaj Discover,200000,2015,Automatic,125,34500,10/30/2021,202.05,157,15862.95
Bajaj DISCOVER,200000,2014,Automatic,125,69000,10/28/2021,201.93,157,15853.52
Bajaj Discover,200000,2015,Automatic,150,33000,10/28/2021,201.93,157,15853.52
Bajaj Discover,200000,2015,Automatic,125,58000,10/3/2021,199.68,157,15676.88
Bajaj Discover,200000,2012,Automatic,125,38000,10/2/2021,199.7,157,15678.45
Bajaj Discover,200000,2016,Automatic,125,35000,10/1/2021,199.7,157,15678.45
Bajaj Discover,200000,2013,Automatic,125,61000,9/15/2021,199.45,157,13780
Bajaj Discover,205000,2014,Automatic,125,37000,10/17/2021,202.03,157,15861.38
Bajaj Discover,205000,2010,Manual,135,50000,10/16/2021,201.29,157,15803.28
Bajaj Discover,208000,2014,Automatic,125,53020,10/15/2021,202.02,157,15860.59
Bajaj Discover,210000,2015,Automatic,125,10000,10/29/2021,202.05,157,15862.95
Bajaj Discover,210000,2009,Automatic,135,9227,10/22/2021,201.39,157,15811.13
Bajaj Discover,210000,2008,Automatic,135,62000,10/14/2021,200.98,157,15778.94
Bajaj Discover,210000,2015,Automatic,125,31000,10/13/2021,201.02,157,15782.08
Bajaj Discover,210000,2014,Automatic,125,60000,10/8/2021,200.03,157,15704.36
Bajaj Discover,210000,2014,Automatic,125,34670,10/3/2021,199.68,157,15676.88
Bajaj Discover,210000,2012,Manual,125,58000,10/1/2021,199.7,157,15678.45
Bajaj Discover,210000,2009,Automatic,135,55000,9/28/2021,199.76,157,13801.42
Bajaj Discover,210000,2008,Automatic,135,55000,9/20/2021,199.49,157,13782.76
Bajaj Discover,210000,2014,Automatic,125,27000,9/11/2021,199.73,157,13799.35
Bajaj Discover,215000,2013,Automatic,100,55000,11/1/2021,201.98,157,15441.37
Bajaj Discover,215000,2015,Automatic,125,33000,10/31/2021,202.07,157,15864.52
Bajaj Discover,215000,2015,Automatic,125,37000,10/13/2021,201.02,157,15782.08
Bajaj Discover,215000,2015,Automatic,125,42000,10/12/2021,200.5,157,15741.26
Bajaj Discover,218000,2011,Automatic,150,40000,11/3/2021,201.45,157,15400.85
Bajaj Discover,218000,2010,Automatic,135,53000,10/31/2021,202.07,157,15864.52
Bajaj Discover,218000,2013,Automatic,125,15000,10/18/2021,200.44,157,15736.54
Bajaj Discover,220000,2009,Automatic,135,35000,11/3/2021,201.45,157,15400.85
Bajaj Discover,220000,2015,Automatic,125,28000,10/31/2021,202.07,157,15864.52
Bajaj Discover,220000,2012,Automatic,125,40000,10/31/2021,202.07,157,15864.52
Bajaj Discover,220000,2014,Automatic,125,39504,10/6/2021,199.42,157,15656.46
Bajaj Discover,220000,2014,Automatic,125,47000,10/3/2021,199.68,157,15676.88
Bajaj Discover,220000,2014,Automatic,100,41124,9/26/2021,199.72,157,13798.65
Bajaj Discover,220000,2014,Automatic,125,50000,9/8/2021,199.73,157,13799.35
Bajaj Discover,225000,2009,Automatic,150,90000,11/3/2021,201.45,157,15400.85
Bajaj Discover,225000,2015,Automatic,125,34286,11/2/2021,201.98,157,15441.37
Bajaj Discover,225000,2018,Automatic,125,23000,10/20/2021,200.54,157,15744.4
Bajaj Discover,225000,2010,Automatic,135,55000,9/30/2021,199.67,157,13795.2
Bajaj Discover,229000,2015,Automatic,125,6000,11/2/2021,201.98,157,15441.37
Bajaj Discover,230000,2010,Automatic,100,60000,11/4/2021,201.49,157,15403.91
Bajaj Discover,230000,2016,Automatic,125,40000,10/16/2021,201.29,157,15803.28
Bajaj Discover,230000,2014,Automatic,125,33118,9/27/2021,200.05,157,13821.45
Bajaj Discover,230000,2009,Automatic,135,50000,9/25/2021,199.72,157,13798.65
Bajaj Discover,230000,2010,Manual,135,66358,9/10/2021,199.73,157,13799.35
Bajaj Discover,232000,2018,Automatic,125,24000,10/23/2021,201.35,157,15807.99
Bajaj Discover,235000,2009,Automatic,135,31300,11/4/2021,201.49,157,15403.91
Bajaj Discover,235000,2013,Automatic,125,37000,11/3/2021,201.45,157,15400.85
Bajaj Discover,235000,2015,Automatic,125,65000,10/27/2021,201.49,157,15818.98
Bajaj Discover,235000,2014,Automatic,100,55000,10/4/2021,200.01,157,15702.79
Bajaj Discover,235000,2015,Automatic,150,41268,9/13/2021,199.5,157,13783.46
Bajaj Discover,235000,2010,Automatic,135,38000,9/12/2021,199.74,157,13800.04
Bajaj Discover,240000,2016,Automatic,125,41000,10/31/2021,202.07,157,15864.52
Bajaj Discover,240000,2015,Automatic,150,35000,10/11/2021,200.06,157,15706.71
Bajaj Discover,240000,2015,Automatic,150,20000,10/3/2021,199.68,157,15676.88
Bajaj Discover,240000,2016,Automatic,125,25000,9/19/2021,199.57,157,13788.29
Bajaj Discover,245000,2017,Automatic,110,22000,10/29/2021,202.05,157,15862.95
Bajaj Discover,245000,2010,Automatic,135,72000,10/8/2021,200.03,157,15704.36
Bajaj Discover,245000,2010,Automatic,135,45500,9/20/2021,199.49,157,13782.76
Bajaj Discover,245000,2016,Automatic,125,25000,9/19/2021,199.57,157,13788.29
Bajaj Discover,250000,2013,Automatic,125,43000,11/2/2021,201.98,157,15441.37
Bajaj Discover,250000,2015,Automatic,150,37111,10/28/2021,201.93,157,15853.52
Bajaj Discover,250000,2014,Automatic,125,50000,9/28/2021,199.76,157,13801.42
Bajaj Discover,250000,2011,Automatic,135,30000,9/28/2021,199.76,157,13801.42
Bajaj Discover,255000,2016,Automatic,125,50000,10/9/2021,199.89,157,15693.36
Bajaj Discover,255000,2015,Automatic,125,18000,9/26/2021,199.72,157,13798.65
Bajaj Discover,258000,2015,Automatic,100,16000,10/18/2021,200.44,157,15736.54
